fates_allom_d2bl1,fates_maintresp_leaf_ryan1991_baserate,fates_maintresp_nonleaf_baserate,fates_cnp_store_ovrflw_frac,fates_cnp_vmax_nh4,fates_cnp_vmax_no3,fates_cnp_vmax_p
0.042605210420841685,4.0320641282565117e-07,4.0320641282565117e-07,0.3406813627254509,1.2607980730642359e-09,1.2607980730642359e-09,1.260798073064236e-10
0.04334669338677355,4.2104208416833653e-07,4.2104208416833653e-07,0.36072144288577157,1.2781030230359604e-09,1.2781030230359604e-09,1.2781030230359604e-10
0.04408817635270541,4.388777555110219e-07,4.388777555110219e-07,0.38076152304609223,1.2956454902595874e-09,1.2956454902595874e-09,1.2956454902595874e-10
0.04482965931863728,4.5671342685370725e-07,4.5671342685370725e-07,0.4008016032064129,1.3134287347529223e-09,1.3134287347529223e-09,1.3134287347529222e-10
0.04557114228456914,4.745490981963926e-07,4.745490981963926e-07,0.42084168336673355,1.3314560612787938e-09,1.3314560612787938e-09,1.331456061278794e-10
0.046312625250501005,4.92384769539078e-07,4.92384769539078e-07,0.4408817635270542,1.3497308199592072e-09,1.3497308199592072e-09,1.3497308199592072e-10
0.04705410821643287,5.102204408817633e-07,5.102204408817633e-07,0.4609218436873749,1.368256406897896e-09,1.368256406897896e-09,1.368256406897896e-10
0.04779559118236473,5.280561122244487e-07,5.280561122244487e-07,0.48096192384769554,1.3870362648114694e-09,1.3870362648114694e-09,1.3870362648114693e-10
0.0485370741482966,5.458917835671341e-07,5.458917835671341e-07,0.5010020040080162,1.4060738836691728e-09,1.4060738836691728e-09,1.4060738836691727e-10
0.04927855711422846,5.637274549098194e-07,5.637274549098194e-07,0.5210420841683369,1.4253728013414538e-09,1.4253728013414538e-09,1.4253728013414537e-10
0.050020040080160325,5.815631262525048e-07,5.815631262525048e-07,0.5410821643286575,1.4449366042574293e-09,1.4449366042574293e-09,1.4449366042574294e-10
0.05076152304609219,5.993987975951902e-07,5.993987975951902e-07,0.5611222444889782,1.4647689280713536e-09,1.4647689280713536e-09,1.4647689280713537e-10
0.05150300601202405,6.172344689378755e-07,6.172344689378755e-07,0.5811623246492988,1.484873458338282e-09,1.484873458338282e-09,1.484873458338282e-10
0.052244488977955916,6.350701402805609e-07,6.350701402805609e-07,0.6012024048096195,1.5052539311989583e-09,1.5052539311989583e-09,1.5052539311989582e-10
0.05298597194388778,6.529058116232462e-07,6.529058116232462e-07,0.6212424849699402,1.5259141340741356e-09,1.5259141340741356e-09,1.5259141340741356e-10
0.053727454909819644,6.707414829659316e-07,6.707414829659316e-07,0.6412825651302608,1.5468579063683909e-09,1.5468579063683909e-09,1.546857906368391e-10
0.05446893787575151,6.88577154308617e-07,6.88577154308617e-07,0.6613226452905815,1.5680891401836577e-09,1.5680891401836577e-09,1.5680891401836577e-10
0.05521042084168337,7.064128256513023e-07,7.064128256513023e-07,0.6813627254509022,1.589611781042495e-09,1.589611781042495e-09,1.589611781042495e-10
0.055951903807615236,7.242484969939877e-07,7.242484969939877e-07,0.7014028056112228,1.6114298286213184e-09,1.6114298286213184e-09,1.6114298286213184e-10
