,0
r240914e_NH4_7.0e-10_P_7.0e-11,632.1654052734375
r240914e_NH4_8.0e-10_P_8.0e-11,548.033935546875
r240914e_NH4_9.0e-10_P_9.0e-11,546.4661254882812
r240914e_NH4_1.0e-09_P_1.0e-10,593.3580932617188
r240914e_NH4_2.0e-09_P_2.0e-10,554.9358520507812
r240914e_NH4_3.0e-09_P_3.0e-10,725.8123168945312
r240914e_NH4_4.0e-09_P_4.0e-10,862.534423828125
r240914e_NH4_5.0e-09_P_5.0e-10,912.7037963867188
r240914e_NH4_6.0e-09_P_6.0e-10,950.342529296875
r240914e_NH4_7.0e-09_P_7.0e-10,979.7409057617188
r240914e_NH4_8.0e-09_P_8.0e-10,998.438720703125
r240914e_NH4_9.0e-09_P_9.0e-10,1015.851806640625
r240914e_NH4_1.0e-08_P_1.0e-09,1028.3646240234375
r240914e_NH4_2.0e-08_P_2.0e-09,1070.31787109375
r240914e_NH4_3.0e-08_P_3.0e-09,1119.75146484375
r240914e_NH4_4.0e-08_P_4.0e-09,1167.945068359375
r240914e_NH4_5.0e-08_P_5.0e-09,1199.3658447265625
r240914e_NH4_6.0e-08_P_6.0e-09,1223.1043701171875
r240914e_NH4_7.0e-08_P_7.0e-09,1236.2464599609375
r240914e_NH4_8.0e-08_P_8.0e-09,1241.4637451171875
r240914e_NH4_9.0e-08_P_9.0e-09,1246.7840576171875
r240914e_NH4_1.0e-07_P_1.0e-08,1248.925537109375
r240914e_NH4_2.0e-07_P_2.0e-08,1232.994140625
r240914e_NH4_3.0e-07_P_3.0e-08,1228.8438720703125
r240914e_NH4_4.0e-07_P_4.0e-08,1255.54736328125
r240914e_NH4_5.0e-07_P_5.0e-08,451.2410888671875
r240914e_NH4_6.0e-07_P_6.0e-08,344.6105041503906
r240914e_NH4_7.0e-07_P_7.0e-08,235.78765869140625
r240914e_NH4_8.0e-07_P_8.0e-08,211.0710906982422
r240914e_NH4_9.0e-07_P_9.0e-08,201.0406951904297
r240914e_NH4_1.0e-06_P_1.0e-07,185.57725524902344
Year,2001.5
